# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.2.9
#@/tick	9489
#@/user_id	aef07baf-fc31-4dbf-911c-c1bc15ed306d
a 	阿	c=3 d=5.54929e-06 t=9489
tuo feng 	駝峯	c=1 d=0.00479587 t=9489
tuo li 	脫離	c=1 d=0.640824 t=9489
wa 	哇	c=7 d=0.00015402 t=9489
wa 	挖	c=1 d=0.00232276 t=9489
wa de 	挖得	c=0 d=1.77864e-11 t=9489
wa de yue duo 	挖得越多	c=1 d=1.78756e-10 t=9489
wai po 	外婆	c=1 d=4.59031e-17 t=9489
wai po jia 	外婆家	c=1 d=4.70651e-17 t=9489
wai yi 	外衣	c=1 d=1.01861e-11 t=9489
wan 	完	c=3 d=7.41851e-06 t=9489
wan 	玩	c=0 d=0.0597501 t=9489
wan bi 	完畢	c=2 d=0.000189477 t=9489
wan cheng 	完成	c=3 d=0.396531 t=9489
wan ju 	玩具	c=2 d=0.00143551 t=9489
wan ke 	萬科	c=1 d=0.960789 t=9489
wan quan 	完全	c=5 d=0.806541 t=9489
wan shan 	完善	c=1 d=1.53538e-15 t=9489
wan shang 	晚上	c=1 d=0.683861 t=9489
wan wan 	萬萬	c=1 d=0.0424257 t=9489
wan yi 	萬一	c=2 d=1.88249e-12 t=9489
wan zheng 	完整	c=3 d=9.94364e-14 t=9489
wang 	往	c=1 d=0.00540733 t=9489
wang 	忘	c=4 d=0.0239928 t=9489
wang 	汪	c=1 d=3.17014e-15 t=9489
wang 	網	c=1 d=5.84456e-06 t=9489
wang er de 	王爾德	c=1 d=4.8365e-14 t=9489
wang guo wei 	王國維	c=1 d=1.68289e-06 t=9489
wang ji 	忘記	c=3 d=0.00878245 t=9489
wang le 	忘了	c=2 d=1.06412e-17 t=9489
wang luo 	網絡	c=4 d=0.757446 t=9489
wang sheng 	旺盛	c=1 d=9.68929e-12 t=9489
wang shuo 	王爍	c=1 d=7.99468e-15 t=9489
wang wang 	往往	c=1 d=0.588605 t=9489
wang wang 	汪汪	c=3 d=4.19321e-07 t=9489
wang xia 	往下	c=1 d=5.27831e-13 t=9489
wang ye 	網頁	c=1 d=1.87782e-16 t=9489
wang ye duan 	網頁端	c=1 d=7.00316e-16 t=9489
wang zhan 	網站	c=12 d=4.51466e-07 t=9489
wang zhi 	網址	c=1 d=0.0290133 t=9489
wei 	位	c=2 d=3.96821e-05 t=9489
wei 	喂	c=1 d=1.38903e-13 t=9489
wei 	未	c=2 d=3.89971e-10 t=9489
wei 	爲	c=13 d=0.145269 t=9489
wei 	胃	c=1 d=1.01318e-07 t=9489
wei bo 	微博	c=5 d=0.189191 t=9489
wei ceng 	未曾	c=1 d=0.0285814 t=9489
wei da 	偉大	c=3 d=3.41569e-05 t=9489
wei dao 	味道	c=3 d=1.00895e-13 t=9489
wei ding 	未定	c=1 d=1.71245e-05 t=9489
wei he 	爲何	c=2 d=0.00151571 t=9489
wei ji 	維基	c=1 d=0.0254765 t=9489
wei le 	爲了	c=3 d=0.312903 t=9489
wei meng 	威猛	c=1 d=0.729789 t=9489
wei pu 	維普	c=5 d=0.985112 t=9489
wei sha 	爲啥	c=4 d=0.0614212 t=9489
wei shen me 	爲什麼	c=9 d=3.59223 t=9489
wei shen me jiu na me 	爲什麼就那麼	c=1 d=0.425283 t=9489
wei ti 	爲題	c=1 d=2.80488e-16 t=9489
wei xin 	威信	c=1 d=0.0112206 t=9489
wei xin 	微信	c=13 d=1.97653 t=9489
wei xin qun 	微信羣	c=1 d=7.94939e-07 t=9489
wei yi 	唯一	c=2 d=0.000269215 t=9489
wei zhi 	位置	c=1 d=8.50957e-14 t=9489
wen 	問	c=3 d=6.75264e-12 t=9489
wen 	文	c=2 d=4.17004e-05 t=9489
wen ben kuang 	文本框	c=1 d=1.79188e-09 t=9489
wen guo 	問過	c=2 d=1.5462e-15 t=9489
wen hua 	文化	c=3 d=1.73584e-05 t=9489
wen jian 	文件	c=3 d=4.32975e-06 t=9489
wen lun 	文論	c=3 d=1.22361e-05 t=9489
wen tan 	文壇	c=2 d=3.89359e-13 t=9489
wen ti 	問題	c=8 d=0.771918 t=9489
wen wen 	問問	c=2 d=6.05516e-10 t=9489
wen xue 	文學	c=2 d=4.12096e-05 t=9489
wen yi xia 	問一下	c=1 d=0.315058 t=9489
wen zhang 	文章	c=29 d=1.92294 t=9489
wen zhang ji he 	文章集合	c=1 d=2.48002e-09 t=9489
wen zi 	文字	c=6 d=4.33049e-08 t=9489
wo 	我	c=228 d=9.67518 t=9489
wo ai 	我愛	c=3 d=2.07222 t=9489
wo cai 	我才	c=1 d=3.80582e-18 t=9489
wo dai 	我帶	c=1 d=0.927743 t=9489
wo de 	我的	c=3 d=1.94575 t=9489
wo hai 	我還	c=1 d=3.76795e-18 t=9489
wo hai shi 	我還是	c=3 d=1.69487 t=9489
wo jiu 	我就	c=1 d=0.869358 t=9489
wo jiu shi 	我就是	c=3 d=1.80939 t=9489
wo jue 	我覺	c=1 d=0.00737249 t=9489
wo jue de 	我覺得	c=3 d=1.79815 t=9489
wo men 	我們	c=23 d=1.94302 t=9489
wo men shuo de 	我們說的	c=1 d=0.644036 t=9489
wo na 	我那	c=1 d=0.786628 t=9489
wo shi 	我是	c=0 d=0.0447088 t=9489
wo shi ru he 	我是如何	c=2 d=0.903174 t=9489
wo shuo 	我說	c=1 d=0.810584 t=9489
wo shuo de 	我說的	c=1 d=0.767206 t=9489
wo xiang 	我想	c=1 d=0.66034 t=9489
wo xiang shuo 	我想說	c=1 d=0.822835 t=9489
wo xin 	我心	c=0 d=5.0296e-05 t=9489
wo xin ta xin 	我心他心	c=1 d=0.000505481 t=9489
wo xu yao 	我需要	c=1 d=0.380983 t=9489
wo yao 	我要	c=1 d=0.810584 t=9489
wo ye 	我也	c=2 d=0.88692 t=9489
wo ye shi 	我也是	c=1 d=0.472367 t=9489
wo yi jing 	我已經	c=1 d=0.187308 t=9489
wo zai 	我再	c=1 d=0.873716 t=9489
wo zen me 	我怎麼	c=1 d=0.839457 t=9489
wo zhi 	我只	c=0 d=0.0927743 t=9489
wo zhi shi 	我只是	c=1 d=0.932394 t=9489
wo zi ji 	我自己	c=1 d=0.852144 t=9489
wu 	嗚	c=2 d=4.17233e-07 t=9489
wu 	屋	c=2 d=0.0014427 t=9489
wu hui 	誤會	c=3 d=8.22104e-12 t=9489
wu jia zhi bao 	無價之寶	c=1 d=2.22244e-13 t=9489
wu kong 	悟空	c=1 d=0.0270518 t=9489
wu liu 	五六	c=1 d=0.379083 t=9489
wu lun 	無論	c=2 d=0.00568457 t=9489
wu qi 	武器	c=1 d=0.0397558 t=9489
wu ren 	五人	c=1 d=1.75694e-12 t=9489
wu ren sheng huan 	五人生還	c=1 d=1.7655e-11 t=9489
wu shu 	無數	c=1 d=0.000104117 t=9489
wu wang wang 	嗚汪汪	c=4 d=6.30458e-05 t=9489
wu xing 	五星	c=2 d=1.19549e-11 t=9489
wu xu 	無序	c=2 d=2.59432e-16 t=9489
wu zi 	物資	c=1 d=1.68026e-17 t=9489
xi 	洗	c=1 d=0.0415857 t=9489
xi bai bai 	洗白白	c=2 d=0.0417941 t=9489
xi fang 	西方	c=1 d=2.21541e-07 t=9489
xi guan 	習慣	c=2 d=0.00477195 t=9489
xi huan 	喜歡	c=2 d=5.87532e-16 t=9489
xi ju 	喜劇	c=3 d=0.138761 t=9489
xi tong 	系統	c=4 d=0.117655 t=9489
xi wan 	洗完	c=2 d=0.0018363 t=9489
xi wang 	希望	c=5 d=0.633958 t=9489
xi yin 	吸引	c=1 d=0.364219 t=9489
xi zao 	洗澡	c=1 d=4.04955e-13 t=9489
xia 	下	c=3 d=1.38118e-05 t=9489
xia ban shen 	下半身	c=2 d=6.9827e-11 t=9489
xia che 	瞎扯	c=1 d=1.90366e-15 t=9489
xia ge 	下個	c=1 d=0.00012909 t=9489
xia jia 	下架	c=1 d=1.47467e-11 t=9489
xia lai 	下來	c=1 d=2.45451e-05 t=9489
xia lian 	下聯	c=1 d=0.00227676 t=9489
xia meng 	嚇懵	c=1 d=4.54077e-07 t=9489
xia mian 	下面	c=1 d=1.45925e-05 t=9489
xia qu 	下去	c=1 d=3.06111e-15 t=9489
xia xia 	下下	c=1 d=3.84145e-10 t=9489
xia yi 	下一	c=0 d=0.00539337 t=9489
xia yi pian 	下一篇	c=1 d=0.0614212 t=9489
xia yi qi 	下一期	c=1 d=0.054204 t=9489
xia zai 	下載	c=6 d=0.0730508 t=9489
xia zhi 	下旨	c=1 d=0.105928 t=9489
xian 	先	c=11 d=0.170732 t=9489
xian 	獻	c=0 d=1.15982e-10 t=9489
xian 	閒	c=1 d=2.81654e-06 t=9489
xian 	險	c=0 d=6.74853e-13 t=9489
xian 	顯	c=0 d=5.30567e-16 t=9489
xian cong 	先從	c=1 d=4.7975e-07 t=9489
xian gei 	獻給	c=1 d=4.20465e-14 t=9489
xian kan 	先看	c=1 d=1.11955e-05 t=9489
xian qu 	先去	c=2 d=4.73978e-10 t=9489
xian shang 	線上	c=3 d=1.5558e-12 t=9489
xian shi 	顯示	c=2 d=0.22091 t=9489
xian xia 	線下	c=2 d=0.337902 t=9489
xian zai 	現在	c=18 d=0.809739 t=9489
xian zuo 	先做	c=1 d=6.1463e-10 t=9489
xiang 	像	c=4 d=0.00744658 t=9489
xiang 	想	c=14 d=0.701173 t=9489
xiang 	祥	c=1 d=2.47446e-12 t=9489
xiang ce shi yi xia 	想測試一下	c=1 d=0.701173 t=9489
xiang chu 	想出	c=1 d=0.000248517 t=9489
xiang dang 	相當	c=3 d=1.45619 t=9489
xiang dang yu 	相當於	c=1 d=1.33757e-10 t=9489
xiang dao 	想到	c=1 d=2.681e-14 t=9489
xiang gang 	香港	c=3 d=6.69551e-08 t=9489
xiang guan 	相關	c=8 d=0.135164 t=9489
xiang hu 	相互	c=1 d=1.08646e-05 t=9489
xiang jian 	想見	c=1 d=3.99959e-14 t=9489
xiang kan kan 	想看看	c=2 d=1.11728 t=9489
xiang mu 	項目	c=2 d=2.19353e-06 t=9489
xiang qu 	想去	c=1 d=0.136695 t=9489
xiang shi 	像是	c=1 d=0.00296761 t=9489
xiang shuo 	想說	c=1 d=0.588605 t=9489
xiang si 	想死	c=1 d=2.43091e-09 t=9489
xiang tong 	相通	c=1 d=2.15529e-05 t=9489
xiang wen 	想問	c=1 d=0.280832 t=9489
xiang wo 	像我	c=1 d=0.860708 t=9489
xiang xi 	詳細	c=2 d=1.47392e-05 t=9489
xiang xiang 	想想	c=2 d=1.80639e-08 t=9489
xiang xiang 	想象	c=1 d=1.40954e-09 t=9489
xiang xiao 	想笑	c=1 d=0.132655 t=9489
xiang xin 	相信	c=2 d=3.88827e-07 t=9489
xiang yao 	想要	c=3 d=1.85582e-09 t=9489
xiang yi xiang 	想一想	c=1 d=4.42941e-09 t=9489
xiang yu 	相遇	c=1 d=5.61921e-14 t=9489
xiang zai 	想在	c=1 d=9.64261e-14 t=9489
xiang zhi dao 	想知道	c=1 d=6.1009e-11 t=9489
xiao 	小	c=10 d=0.0566989 t=9489
xiao 	笑	c=2 d=0.13332 t=9489
xiao diao 	小吊	c=1 d=4.54463e-17 t=9489
xiao guo 	效果	c=4 d=1.03837 t=9489
xiao hai 	小孩	c=1 d=5.09763e-15 t=9489
xiao he 	小河	c=1 d=6.59645e-18 t=9489
xiao he 	小鶴	c=3 d=2.00145e-17 t=9489
xiao hong 	小紅	c=1 d=0.12307 t=9489
xiao huo ban 	小夥伴	c=6 d=0.479704 t=9489
xiao huo zi 	小夥子	c=2 d=0.126307 t=9489
xiao jin nang 	小錦囊	c=1 d=1.52326e-10 t=9489
xiao lai 	小賴	c=2 d=4.9331e-12 t=9489
xiao qu 	小區	c=2 d=0.501576 t=9489
xiao shang 	小商	c=1 d=2.37784e-14 t=9489
xiao shi 	小時	c=3 d=0.334687 t=9489
xiao shi 	消失	c=2 d=0.0254765 t=9489
xiao shi niu dao 	小試牛刀	c=1 d=1.0365e-10 t=9489
xiao xi 	消息	c=1 d=4.83485e-10 t=9489
xiao xian cheng 	小縣城	c=1 d=0.25284 t=9489
xiao xin 	小心	c=1 d=4.41032e-17 t=9489
xiao xue 	小學	c=1 d=2.64567e-05 t=9489
xie 	些	c=2 d=0.0692522 t=9489
xie 	寫	c=34 d=0.64866 t=9489
xie 	謝	c=4 d=0.00163488 t=9489
xie bi 	寫幣	c=3 d=1.12464 t=9489
xie cheng 	寫成	c=2 d=1.24198e-08 t=9489
xie chu 	寫出	c=5 d=0.00123663 t=9489
xie chu le 	寫出了	c=1 d=1.20383e-06 t=9489
xie de 	寫得	c=1 d=1.8506e-06 t=9489
xie guo 	寫過	c=1 d=1.65411e-09 t=9489
xie jiang 	寫匠	c=1 d=3.31436e-09 t=9489
xie shang 	寫上	c=1 d=7.10779e-14 t=9489
xie wan 	寫完	c=1 d=1.24092e-10 t=9489
xie wen zhang 	寫文章	c=1 d=0.000916453 t=9489
xie xie 	謝謝	c=3 d=0.97531 t=9489
xie zhu 	協助	c=1 d=0.427415 t=9489
xie zuo 	寫作	c=132 d=4.59469 t=9489
xie zuo ban 	寫作班	c=1 d=2.1837e-12 t=9489
xie zuo xue 	寫作學	c=1 d=1.73951e-13 t=9489
xie zuo zhe 	寫作者	c=1 d=9.10147e-11 t=9489
xin 	心	c=3 d=0.00137209 t=9489
xin 	新	c=1 d=1.2405e-06 t=9489
xin cun 	心存	c=1 d=5.14624e-09 t=9489
xin jian 	新建	c=1 d=0.00172937 t=9489
xin jiang 	新疆	c=1 d=0.00172074 t=9489
xin lang 	新浪	c=2 d=0.0536118 t=9489
xin li 	心裏	c=3 d=1.14185 t=9489
xin ling 	心靈	c=4 d=3.28913e-06 t=9489
xin liu 	心流	c=2 d=1.04149 t=9489
xin nian 	新年	c=1 d=1.16583e-11 t=9489
xin shou 	新手	c=1 d=1.12069e-17 t=9489
xin xi 	信息	c=12 d=0.227405 t=9489
xin yi 	心意	c=1 d=0.26982 t=9489
xin zhi 	心智	c=43 d=0.014756 t=9489
xing 	性	c=3 d=6.03038e-07 t=9489
xing 	星	c=2 d=0.0665368 t=9489
xing 	行	c=2 d=0.205975 t=9489
xing ba ke 	星巴克	c=1 d=3.34881e-13 t=9489
xing cheng 	形成	c=2 d=0.060642 t=9489
xing dong 	行動	c=1 d=0.00852289 t=9489
xing fu 	幸福	c=1 d=0.697676 t=9489
xing hao 	幸好	c=2 d=8.49243e-12 t=9489
xing ji 	星際	c=4 d=0.291485 t=9489
xing jian 	星艦	c=4 d=0.850135 t=9489
xing lai 	醒來	c=1 d=0.14808 t=9489
xing qiu 	星球	c=32 d=2.24173 t=9489
xing shen 	醒神	c=1 d=0.0101022 t=9489
xing shi 	形式	c=1 d=2.41418e-16 t=9489
xing wang 	興亡	c=1 d=1.42691e-06 t=9489
xing wei 	行爲	c=1 d=0.67368 t=9489
xing xiang 	形象	c=1 d=8.27663e-11 t=9489
xing xing 	醒醒	c=0 d=1.23856e-18 t=9489
xing yun 	星雲	c=1 d=0.13068 t=9489
xiong men 	胸悶	c=1 d=0.722527 t=9489
xiu gai 	修改	c=4 d=4.07642e-06 t=9489
xiu gai hou 	修改後	c=1 d=6.5602e-12 t=9489
xiu jue 	嗅覺	c=1 d=8.63524e-10 t=9489
xu 	須	c=1 d=0.000160054 t=9489
xu qing 	許晴	c=1 d=0.122456 t=9489
xu qiu 	需求	c=1 d=5.14799e-13 t=9489
xu wei 	許巍	c=1 d=3.08179e-06 t=9489
xu yao 	需要	c=12 d=1.31885 t=9489
xuan 	玄	c=1 d=1.04439e-11 t=9489
xuan 	瑄	c=4 d=3.17928e-16 t=9489
xuan 	萱	c=1 d=7.16313e-17 t=9489
xuan 	選	c=4 d=0.0432165 t=9489
xuan deng 	選登	c=1 d=3.09776e-08 t=9489
xuan ji 	玄機	c=1 d=1.65868e-12 t=9489
xuan ming 	軒銘	c=3 d=0.00171216 t=9489
xuan ze 	選擇	c=1 d=7.05048e-07 t=9489
xuan zhong 	選中	c=2 d=2.27542e-16 t=9489
xue 	學	c=7 d=0.00110731 t=9489
xue 	薛	c=2 d=9.8021e-17 t=9489
xue ba 	學霸	c=3 d=0.782705 t=9489
xue ci 	學此	c=1 d=0.0132999 t=9489
xue hui 	學會	c=3 d=3.92017e-10 t=9489
xue sheng 	學生	c=1 d=3.10473e-05 t=9489
xue tang 	學堂	c=10 d=0.544314 t=9489
xue xi 	學習	c=36 d=0.805011 t=9489
xue ya 	血壓	c=1 d=0.0769192 t=9489
xue ya ji 	血壓計	c=1 d=0.0699482 t=9489
xue you 	學友	c=2 d=8.22444e-12 t=9489
xue yuan 	學員	c=12 d=9.93148e-11 t=9489
xue zhe 	學者	c=1 d=0.00332928 t=9489
xun lian 	訓練	c=11 d=0.00251407 t=9489
xun mi 	尋覓	c=1 d=0.00105946 t=9489
xun qiu 	尋求	c=1 d=0.18452 t=9489
xun zhang 	勳章	c=2 d=1.03216e-10 t=9489
xun zhao 	尋找	c=4 d=0.930217 t=9489
ya 	呀	c=22 d=1.2091 t=9489
ya shua 	牙刷	c=1 d=1.83219e-06 t=9489
ya suo 	壓縮	c=2 d=2.65069e-16 t=9489
yan hua 	演化	c=2 d=0.000572785 t=9489
yan jiang 	演講	c=1 d=2.15119e-12 t=9489
yan jin 	嚴謹	c=1 d=1.82336e-08 t=9489
yan jiu 	研究	c=2 d=0.0358753 t=9489
yan se 	顏色	c=8 d=3.28051 t=9489
yan wu 	延誤	c=1 d=4.18312e-13 t=9489
yan wu xian 	延誤險	c=1 d=3.52051e-13 t=9489
yan zhi 	胭脂	c=1 d=7.1422e-12 t=9489
yang 	楊	c=1 d=0.000271814 t=9489
yang 	樣	c=1 d=5.40825e-05 t=9489
yang 	陽	c=2 d=0.000107559 t=9489
yang lao ban 	楊老闆	c=1 d=0.00107547 t=9489
yang lao ban 	陽老闆	c=1 d=0.00108086 t=9489
yang lao shi 	陽老師	c=9 d=0.00154824 t=9489
yang zi 	樣子	c=2 d=1.5903e-09 t=9489
yao 	要	c=20 d=1.05156 t=9489
yao deng 	要等	c=1 d=2.05548e-06 t=9489
yao qing 	邀請	c=9 d=4.53924e-10 t=9489
yao qiu 	要求	c=1 d=3.9096e-11 t=9489
yao si 	耀司	c=1 d=1.48181e-09 t=9489
yao xiang 	要想	c=1 d=3.03065e-15 t=9489
ye 	也	c=42 d=1.65857 t=9489
ye 	夜	c=1 d=4.02661e-05 t=9489
ye 	業	c=0 d=4.90625e-07 t=9489
ye 	耶	c=3 d=0.606531 t=9489
ye bu 	也不	c=0 d=0.00845849 t=9489
ye bu pa 	也不怕	c=2 d=0.171302 t=9489
ye hai shi 	也還是	c=1 d=0.683861 t=9489
ye jiu shi 	也就是	c=1 d=2.51664e-05 t=9489
ye mian 	頁面	c=4 d=0.0973469 t=9489
ye sheng 	野生	c=2 d=2.34236e-06 t=9489
ye shi 	也是	c=8 d=0.477114 t=9489
ye you 	也有	c=2 d=0.694197 t=9489
yi 	一	c=6 d=0.000578895 t=9489
yi 	以	c=6 d=0.000949097 t=9489
yi 	咦	c=5 d=0.283631 t=9489
yi 	已	c=6 d=0.00035676 t=9489
yi 	熠	c=4 d=3.05465e-16 t=9489
yi bai 	一百	c=1 d=1.44498e-07 t=9489
yi ban 	一般	c=3 d=0.0495351 t=9489
yi ben 	一本	c=3 d=2.16867e-10 t=9489
yi ben shu 	一本書	c=1 d=1.68839e-15 t=9489
yi bian 	一遍	c=1 d=0.0539337 t=9489
yi bu 	一步	c=1 d=5.17027e-05 t=9489
yi chong 	一重	c=1 d=0.000703108 t=9489
yi chuan 	遺傳	c=1 d=9.25821e-06 t=9489
yi da 	一打	c=0 d=1.53089e-11 t=9489
yi da kai 	一打開	c=1 d=1.53857e-10 t=9489
yi da kuai 	一大塊	c=0 d=0.0491644 t=9489
yi da kuai di 	一大塊地	c=1 d=0.494109 t=9489
yi dan 	一旦	c=2 d=0.0195633 t=9489
yi di 	異地	c=1 d=0.256661 t=9489
yi dian 	一點	c=5 d=0.0593087 t=9489
yi dian dian 	一點點	c=1 d=3.96114e-18 t=9489
yi dian ping 	已點評	c=1 d=1.36176e-15 t=9489
yi ding 	一定	c=4 d=0.104986 t=9489
yi dong 	易懂	c=1 d=1.47417e-07 t=9489
yi duan 	一段	c=8 d=0.161086 t=9489
yi dui 	一堆	c=1 d=0.00013776 t=9489
yi fen 	一份	c=3 d=1.56562e-10 t=9489
yi feng 	一封	c=1 d=5.27562e-07 t=9489
yi ge 	一個	c=41 d=1.64981 t=9489
yi ge ren 	一個人	c=3 d=0.0261214 t=9489
yi ge yue 	一個月	c=1 d=5.62112e-18 t=9489
yi gou 	已購	c=1 d=9.81534e-17 t=9489
yi hou 	以後	c=6 d=0.311089 t=9489
yi huo 	疑惑	c=2 d=0.000115067 t=9489
yi ji 	以及	c=7 d=0.0990679 t=9489
yi jian 	一見	c=1 d=1.63821e-13 t=9489
yi jian 	一鍵	c=3 d=5.3773e-09 t=9489
yi jiao 	一覺	c=1 d=1.7567e-11 t=9489
yi jie 	一節	c=1 d=1.21676e-14 t=9489
yi jie ke 	一節課	c=1 d=1.38809e-05 t=9489
yi jing 	已經	c=25 d=1.73591 t=9489
yi ju 	一句	c=1 d=1.04152e-08 t=9489
yi kan 	一看	c=1 d=1.30139e-11 t=9489
yi kao 	依靠	c=1 d=6.00905e-09 t=9489
yi lv 	一律	c=1 d=3.16142e-12 t=9489
yi men 	一門	c=1 d=8.31387e-05 t=9489
yi ming 	一名	c=1 d=8.96597e-11 t=9489
yi nan za zheng 	疑難雜症	c=1 d=1.46353e-10 t=9489
yi nian 	一年	c=1 d=4.88677e-18 t=9489
yi nv 	一女	c=1 d=0.282239 t=9489
yi pan 	一盤	c=1 d=8.5907e-08 t=9489
yi pian 	一片	c=1 d=0.130029 t=9489
yi pian 	一篇	c=2 d=0.0796973 t=9489
yi qi 	一期	c=4 d=1.61906e-05 t=9489
yi qi 	一起	c=9 d=0.214605 t=9489
yi qi he cheng 	一氣呵成	c=1 d=0.00098783 t=9489
yi qian 	以前	c=2 d=2.65984e-09 t=9489
yi qie 	一切	c=7 d=0.00308875 t=9489
yi quan 	一圈	c=1 d=1.22857e-10 t=9489
yi ran 	依然	c=4 d=1.46446e-08 t=9489
yi sao 	一掃	c=0 d=3.75567e-10 t=9489
yi shang 	以上	c=6 d=0.0788664 t=9489
yi shen 	一身	c=1 d=1.53512e-13 t=9489
yi sheng 	醫生	c=1 d=1.44984e-12 t=9489
yi shou ge 	一首歌	c=1 d=0.141564 t=9489
yi si 	意思	c=2 d=0.285076 t=9489
yi tong 	一同	c=1 d=2.97114e-17 t=9489
yi tu 	一圖	c=1 d=0.000878912 t=9489
yi tu 	意圖	c=1 d=0.00887071 t=9489
yi wai 	意外	c=4 d=0.125556 t=9489
yi wei 	以爲	c=3 d=0.017249 t=9489
yi wei 	意味	c=1 d=4.79669e-05 t=9489
yi wen 	疑問	c=3 d=0.000136389 t=9489
yi wo 	一窩	c=1 d=3.34938e-15 t=9489
yi xi lie 	一系列	c=1 d=2.146e-13 t=9489
yi xia 	一下	c=22 d=0.404687 t=9489
yi xia 	以下	c=5 d=0.202328 t=9489
yi xie 	一些	c=1 d=1.94548e-06 t=9489
yi xing 	一星	c=1 d=0.142987 t=9489
yi xiu 	一休	c=1 d=1.74704e-05 t=9489
yi yang 	一樣	c=4 d=3.33061e-08 t=9489
yi yi 	一一	c=1 d=0.0295994 t=9489
yi yu 	易於	c=1 d=0.00121866 t=9489
yi yuan fu shi 	一元復始	c=1 d=0.00304273 t=9489
yi zai 	已在	c=1 d=0.000167421 t=9489
yi zhang 	一張	c=3 d=0.0243562 t=9489
yi zhi 	一直	c=7 d=0.594521 t=9489
yi zhi 	一致	c=1 d=3.99891e-12 t=9489
yi zhi 	一隻	c=0 d=6.41152e-08 t=9489
yi zhi yu 	以致於	c=1 d=1.62921e-07 t=9489
yi zhi zhu 	一隻豬	c=1 d=6.44365e-07 t=9489
yi zhong 	一種	c=9 d=0.0389638 t=9489
yin 	因	c=1 d=8.76276e-06 t=9489
yin ci 	因此	c=1 d=0.0198411 t=9489
yin hang 	銀行	c=1 d=5.50701e-12 t=9489
yin pin 	音頻	c=2 d=0.433077 t=9489
yin wei 	因爲	c=7 d=0.018081 t=9489
yin xiang 	印象	c=2 d=5.30535e-11 t=9489
yin yin 	隱隱	c=2 d=2.43166e-05 t=9489
yin yun 	氤氳	c=1 d=1.15943e-05 t=9489
ying 	應	c=2 d=0.00156364 t=9489
ying 	硬	c=1 d=0.000788798 t=9489
ying de 	英德	c=1 d=1.00395e-17 t=9489
ying gai 	應該	c=8 d=0.904837 t=9489
ying wen 	英文	c=2 d=4.41797e-08 t=9489
ying xiao 	營銷	c=1 d=1.1205e-15 t=9489
ying xiong 	英雄	c=5 d=0.179164 t=9489
ying yao 	硬要	c=1 d=8.50812e-12 t=9489
ying yong 	應用	c=2 d=0.0088544 t=9489
yo 	喲	c=2 d=0.70822 t=9489
yong 	用	c=28 d=2.79464 t=9489
yong dao 	用到	c=2 d=5.88805e-05 t=9489
yong guo 	用過	c=1 d=2.19502e-14 t=9489
yong hu 	用戶	c=1 d=8.92277e-13 t=9489
yong lai 	用來	c=1 d=0.00786762 t=9489
yong xin 	用心	c=1 d=2.5701e-17 t=9489
yong zhe ge 	用這個	c=1 d=5.50982e-18 t=9489
you 	又	c=5 d=0.540641 t=9489
you 	友	c=1 d=3.24145e-12 t=9489
you 	尤	c=1 d=5.96567e-12 t=9489
you 	有	c=40 d=2.00272 t=9489
you 	遊	c=0 d=2.74084e-10 t=9489
you dao 	有道	c=1 d=1.44572e-13 t=9489
you dian 	有點	c=1 d=0.00228818 t=9489
you duan 	有段	c=1 d=0.38868 t=9489
you feng 	有風	c=0 d=6.39823e-13 t=9489
you feng xian 	有風險	c=1 d=6.4303e-12 t=9489
you ge 	有個	c=2 d=0.0227089 t=9489
you hua 	有話	c=2 d=4.18579e-12 t=9489
you jian 	郵件	c=22 d=0.0941812 t=9489
you jin 	有勁	c=0 d=0.0139457 t=9489
you jin er 	有勁兒	c=1 d=0.140156 t=9489
you keng 	有坑	c=1 d=1.05252e-14 t=9489
you qi 	尤其	c=1 d=4.61253e-15 t=9489
you que dian 	優缺點	c=1 d=2.43803e-14 t=9489
you ren 	有人	c=1 d=1.23813e-13 t=9489
you san 	有三	c=1 d=5.5739e-07 t=9489
you shi 	優勢	c=1 d=3.42531e-14 t=9489
you shi 	又是	c=2 d=1.37591e-05 t=9489
you shi 	有時	c=1 d=0.582748 t=9489
you shi hou 	有時候	c=1 d=0.585669 t=9489
you shuo 	又說	c=1 d=0.527292 t=9489
you wen ti 	有問題	c=1 d=0.0191587 t=9489
you xi 	有戲	c=1 d=0.225373 t=9489
you xi 	遊戲	c=4 d=0.97531 t=9489
you xi hua 	遊戲化	c=4 d=0.121119 t=9489
you xin ren 	有心人	c=1 d=1.14255e-09 t=9489
you xiu 	優秀	c=4 d=4.86462e-06 t=9489
you xu 	有序	c=1 d=1.39984e-16 t=9489
you xuan 	優選	c=1 d=0.0167392 t=9489
you ya 	優雅	c=1 d=2.04064e-09 t=9489
you yi si 	有意思	c=3 d=1.46335 t=9489
you you 	又有	c=1 d=2.39431e-07 t=9489
you yu 	猶豫	c=1 d=3.64653e-15 t=9489
you yuan 	有緣	c=1 d=2.26734e-13 t=9489
you zai 	又在	c=1 d=0.000288735 t=9489
you zhi 	優質	c=1 d=1.10879e-09 t=9489
you zhu yu 	有助於	c=1 d=1.32061e-07 t=9489
yu 	於	c=17 d=0.00863501 t=9489
yu 	與	c=42 d=0.136014 t=9489
yu 	語	c=2 d=3.81944e-16 t=9489
yu 	魚	c=1 d=1.66699e-12 t=9489
